security_id,ticker,first_touch_session,last_touch_session,required_lookback_sessions,base_candidate_sessions,known_common_base_sessions,known_non_common_base_sessions,unknown_type_base_sessions,eligible_sessions,momentum_pool_sessions,durable_ranked_sessions,recent_leadership_sessions,pending_sessions,held_sessions,terminal_sessions,incomplete_terminal_sessions,best_durable_rank,potential_displacer,required_for_strategy_certificate,authority_requirements,touch_reasons
464105271038507021,URI,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
464488418883633075,IRF,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
465390094731232093,NKE,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
466902739785969074,BRK.A,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
46705815074361203,SUN1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
467726443352731838,LNWO,2006-07-05,2006-07-17,126,9,9,0,0,9,4,4,0,0,0,0,0,22,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
467753316612702269,PRU,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
468079864221610125,JEF,2006-07-05,2006-07-12,126,6,6,0,0,6,3,3,0,0,0,0,0,8,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
470764517132437845,FAST,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
470898446993080544,CAM2,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
470938209990802078,GTRC,2006-07-05,2006-08-02,126,18,18,0,0,18,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
471095951587990008,OCR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
473658296202750930,TECD,2006-07-05,2006-08-02,126,18,18,0,0,18,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
473958815454685624,PNP,2006-07-13,2006-08-02,126,15,15,0,0,15,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
474591853220842316,LNCR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
474762317921880998,USB,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
475154314395267726,APOL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
477008601146089039,MIR2,2006-07-07,2006-08-02,126,19,19,0,0,19,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
480650907912942465,NIHDQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
483640223480714943,TT,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
483697603883258819,HEW,2006-07-05,2006-07-13,126,7,7,0,0,7,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
485939835511264824,UPLMQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,4,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
486157482040479057,AROPQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,9,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
486996261836773554,ADP,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
487869582447266471,TT2,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
487951673508536354,SVU,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
4895442302525544,CINF,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
493313832415681080,NXY,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,5,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
493588711127690230,LEG,2006-07-21,2006-08-02,126,9,9,0,0,9,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
493792546287461943,DKS,2006-07-20,2006-08-02,126,10,10,0,0,10,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
494437761585465342,CTX1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
494524458702987436,BOOM,2006-07-05,2006-07-06,126,2,2,0,0,2,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
495093501502213165,YUM,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
496491162214967514,CTV1,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,0,0,0,0,0,41,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
496920169772926039,BDX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
49892472228696641,PPG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
499133590037325343,TS,2006-07-05,2006-08-02,126,21,21,0,0,21,15,15,8,0,0,0,0,74,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
499613894791089318,TXI,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
499802471821820613,DINO,2006-07-05,2006-08-02,126,21,21,0,0,21,14,14,21,0,0,0,0,66,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
500990921491854993,CNR2,2006-07-05,2006-08-01,126,17,17,0,0,17,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
502221490776957978,CNQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
503356678409556154,VSH,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
503427298966564035,ZRAN,2006-07-05,2006-08-02,126,21,21,0,0,21,17,17,0,0,0,0,0,86,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
505064988524081078,HNZ,2006-07-05,2006-08-02,126,21,21,0,0,21,3,3,0,0,0,0,0,10,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
506048722516044547,TVTY,2006-07-05,2006-07-06,126,2,2,0,0,2,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
506497062222769930,UTSI,2006-07-19,2006-07-20,126,2,2,0,0,2,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
506782738058635954,TGT,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
508233778803396747,SII1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,9,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
511484518106596204,FTRCQ,2006-07-05,2006-08-02,126,19,19,0,0,19,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
511603882679036944,ESRX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,7,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
512429007987298889,XMSR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
513213084537263825,LSS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
51362291842409453,KOMG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
513848214616071222,BXP,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
515130960484578865,BRL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
515332170991709358,NAV,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
515658020448709104,CNVR,2006-07-05,2006-08-02,126,7,7,0,0,7,0,0,1,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
515694437501842293,EXP,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
515825968677210580,HOLX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,12,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
516025637418234521,ZUMZ,2006-07-19,2006-07-28,126,8,8,0,0,8,3,3,0,0,0,0,0,84,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
517365543932262086,LOW,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
520375404795497389,CBLAQ,2006-07-06,2006-07-24,126,12,12,0,0,12,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
521258386382246187,PII,2006-07-10,2006-08-02,126,18,18,0,0,18,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
522037562764163673,SPGI,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,5,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
52228376816436428,BEN,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
522595530457156829,MRVL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
522795427876043636,THX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
522987728192873567,VTRS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
52368927909760349,BJ1,2006-07-17,2006-08-02,126,13,13,0,0,13,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
526070095017407241,BLS,2006-07-05,2006-08-02,126,21,21,0,0,21,16,16,3,0,0,0,0,5,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
528091654059420794,DTE,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
52833112837415755,DIS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
529368393524010771,MAC,2006-07-05,2006-07-28,126,18,18,0,0,18,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
530017738984364812,ACL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,5,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
530359455120985610,IRM,2006-08-01,2006-08-02,126,2,2,0,0,2,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
530996274575880476,MNST,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,12,1,20,0,0,8,False,True,corporate_actions;execution_open;identity;price_volume;security_type;terminal,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;HELD_POSITION;PENDING_ORDER;RECENT_LEADERSHIP
531003667321754070,OVV,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
531093293807301917,FL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,14,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
53225290109588613,AGN1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
534570917989464410,MU,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
535653933898686049,MLM,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
537395114216782439,BHP,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
538554343829210633,ALU,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
53907832747291491,KCS,2006-07-05,2006-07-12,126,5,5,0,0,4,0,0,0,0,0,1,1,,False,True,corporate_actions;identity;price_volume;security_type;terminal,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;INCOMPLETE_TERMINAL;TERMINAL_EVENT_ON_STRATEGY_PATH
541617558859712700,WAMUQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
543274636793126591,FFEDQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
544733919539312578,NTGR,2006-07-05,2006-07-06,126,2,2,0,0,2,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
545465905170457587,MEL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
545914762792753781,PMCS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
546750366482044632,KBH,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
548686903385000980,SBL,2006-07-18,2006-08-02,126,11,11,0,0,11,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
551894809158706341,JAVA1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
552703749328390487,RAMP,2006-07-05,2006-07-20,126,12,12,0,0,12,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
553972112448702494,SGP1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
554480052825212855,CTXS,2006-07-05,2006-08-02,126,21,21,0,0,21,4,4,0,0,0,0,0,37,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
554888571548807090,AW,2006-07-05,2006-08-02,126,20,20,0,0,20,11,11,0,0,0,0,0,16,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
555782615540001401,LECO,2006-07-05,2006-08-02,126,18,18,0,0,18,18,18,0,1,20,0,0,15,False,True,corporate_actions;execution_open;identity;price_volume;security_type;terminal,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;HELD_POSITION;PENDING_ORDER
556620317391708257,STT,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
55985294582827288,EAGL1,2006-07-05,2006-08-02,126,21,21,0,0,21,5,5,9,0,0,0,0,64,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
561839039720650585,FMD,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,1,0,0,0,0,2,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
56251943382633799,HK1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,4,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
562741914164669589,WAB,2006-07-25,2006-08-02,126,7,7,0,0,7,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
565310265442083771,TMX1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,17,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
566070302922153160,FCS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
566105766975214688,TGNA,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
568764766995856111,CITGQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
569887330252166203,CRL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
571136091303237635,DLTR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
571687736960411063,RTI,2006-07-05,2006-08-02,126,21,21,0,0,21,17,17,0,0,0,0,0,89,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
572436205509811668,PHG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,1,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
57411840384698119,UBS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
57517448204259152,MFE,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
575504412593188469,AM1,2006-07-12,2006-08-02,126,16,16,0,0,16,1,1,0,0,0,0,0,10,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
575515770138070225,CTSH,2006-07-05,2006-08-02,126,21,21,0,0,21,14,14,0,0,0,0,0,37,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
576774468891329877,YELLQ,2006-07-05,2006-08-02,126,17,17,0,0,17,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
578964201416671255,BMY,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
579519756002918974,OS1,2006-07-05,2006-08-02,126,21,21,0,0,21,16,16,5,0,0,0,0,60,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
580531623466212679,SINA,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
