security_id,ticker,effective_first_session,effective_last_session,classification,truth_source,vendor_category,evidence_kind,evidence_url,evidence_summary,outcome_information_used
1000699592357318969,AONEQ,2010-03-29,2011-05-20,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
482195723341052987,ETP1,2007-07-30,2017-04-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
482282576872746124,PL1,2007-02-08,2015-01-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
483640223480714943,TT,2016-06-22,2018-02-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
483656974060231265,DM2,2017-09-22,2019-01-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
4842876510331218,TIRXF,2026-01-28,2026-01-28,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
485656366014433376,BNAUF,2015-01-05,2015-07-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
485890300102019848,SGI,2006-10-30,2008-10-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
485939835511264824,UPLMQ,2006-07-05,2015-11-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
486254241629842214,AMAP,2013-09-12,2014-05-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
487329770828806227,RKTO,2023-01-04,2026-06-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
487598768821977513,AGIXQ,2007-01-08,2007-04-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
487869582447266471,TT2,2006-07-05,2008-06-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
488744307510812287,OPNT1,2011-11-11,2012-11-28,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
488901893881778762,OPITQ,2010-08-26,2019-01-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
489350436874608060,BIYA,2026-04-30,2026-07-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
490068856428274586,PARAA,2021-03-23,2021-04-26,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Secondary Class,Domestic Common Stock Secondary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
490377804284263256,WUBA,2014-05-05,2020-09-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
490553424496543785,BASXQ,2011-04-29,2017-05-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
492909916813820707,NUAI,2025-09-25,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
493313832415681080,NXY,2006-07-05,2013-02-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
493910973633278356,MOG.A,2014-12-24,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
494080213499901728,LGCYQ,2014-10-15,2014-10-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
494106095955525849,MATR1,2008-01-25,2008-02-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
494303735581035370,GK2,2016-08-16,2016-10-13,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
494437761585465342,CTX1,2006-07-05,2009-08-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
495108778352673289,QMNDQ,2007-02-09,2007-10-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
495423651304945316,ALC,2019-10-08,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
496216258498328341,SKE,2025-10-15,2026-07-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
496491162214967514,CTV1,2006-07-05,2011-01-13,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
497192779546000870,NETL1,2006-11-01,2012-02-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
498165093608150980,IEP,2013-06-17,2024-09-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
499133590037325343,TS,2006-07-05,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
49952083627190522,SOGO,2018-06-06,2020-08-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
499861007084541401,PKY1,2014-01-07,2016-10-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
500877617364289670,KIM-PN,2025-01-06,2025-01-06,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
500990921491854993,CNR2,2006-07-05,2022-07-22,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
501767957909239876,WELL-PI,2019-02-20,2019-02-27,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
501832514790805608,CENTA,2018-08-16,2018-09-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Secondary Class,Domestic Common Stock Secondary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
502221490776957978,CNQ,2006-07-05,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
503186678476381570,VELO,2021-11-23,2021-11-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
504411149201818519,BHR-PD,2024-12-20,2024-12-27,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
504627631217200544,INN-PE,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
504872827721303870,DFSC,2025-06-18,2025-06-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock Primary Class,Canadian Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
506704473139524372,RY,2007-08-01,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock Primary Class,Canadian Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
506782738058635954,TGT,2008-11-06,2008-12-01,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
50755768144277500,DCUC,2017-06-23,2017-06-30,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
508233778803396747,SII1,2006-07-05,2010-08-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
50829987639813436,RJETQ,2015-08-07,2015-08-24,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
508920986999398794,SPH,2012-08-14,2024-01-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
509234146958765979,CHU,2007-01-09,2012-04-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
50973378091246684,GLOP-PA,2025-01-07,2025-01-07,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Preferred Stock,ADR Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
51094239347832668,ZSANQ,2017-03-03,2021-03-04,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
511484518106596204,FTRCQ,2006-07-05,2018-10-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
512401272000252605,GSM1,2011-03-07,2011-09-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
513979729658473231,EDHL,2026-06-11,2026-07-07,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
514626332597776196,IDR1,2006-08-11,2006-09-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
515779142969303930,QVCGB,2022-08-03,2022-08-04,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Secondary Class,Domestic Common Stock Secondary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
517535898370665174,ZNB,2009-07-30,2025-10-15,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
518880534867944450,VG2,2009-09-01,2022-07-20,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
518965153324894375,BHVN1,2018-03-16,2022-10-03,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
520012710739805128,BPL,2011-01-28,2019-10-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
521411584698158656,SUNC,2026-05-11,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
522015756827376997,BC-PC,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
522079657918750480,TSG1,2006-11-08,2007-03-29,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
522562646919463671,QTT,2019-03-19,2021-03-22,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
52368927909760349,BJ1,2006-07-17,2011-09-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
5240732394758619,INXN,2015-02-19,2020-03-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
524549508080165904,RCPIQ,2011-03-22,2011-04-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
524597386157725941,BBEPQ,2012-09-12,2015-03-11,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
527027326573345795,ES1,2008-07-25,2010-03-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
528305894639165573,RICE1,2014-07-25,2017-11-10,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
530123673477183053,NCX,2006-10-18,2009-03-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
530359455120985610,IRM,2011-03-16,2011-04-07,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
530891458353402071,POWR1,2016-03-11,2016-03-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
531357606819102704,KEY-PK,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
53225290109588613,AGN1,2006-07-05,2015-03-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
53340785654976967,BKUNQ,2006-08-11,2007-10-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
534005804985681589,AIFU,2010-11-23,2011-01-04,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
534588080959289537,BLOX1,2013-03-15,2016-11-04,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
53502595376597645,JRCCQ,2008-03-10,2012-11-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
535164400049592572,MBBYF,2015-02-02,2017-08-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
535212331258282107,LTM1,2007-02-16,2015-06-10,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
535688751480572955,CIM-PA,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
536212536103247696,NVO,2008-04-24,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
536487842797168578,CAJPY,2007-08-09,2018-11-13,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
53825610364820470,MORE1,2015-12-14,2017-09-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
538554343829210633,ALU,2006-07-05,2015-12-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
538885465234055477,TCP,2011-05-16,2021-03-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
539366433061164208,AMN1,2011-07-15,2011-10-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
539462442817893771,AAMCF,2014-01-16,2014-07-24,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
53976981590670271,WAL-PA,2025-01-07,2025-01-07,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
541617558859712700,WAMUQ,2006-07-05,2008-09-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
541895769889235080,GBBK1,2007-05-04,2007-09-28,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
543083518703645156,XSELY,2007-10-11,2007-10-22,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
543274636793126591,FFEDQ,2006-07-05,2008-10-14,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
543574442698263052,PWCM,2021-01-08,2021-11-08,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
543775296134075344,AMT-PB,2018-01-23,2018-02-14,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
544054001796666515,SRE-PA,2018-07-18,2021-01-14,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
545166089450850174,GGT-PE,2025-01-07,2025-01-07,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
545177556909447372,EBIXQ,2009-11-04,2022-04-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
545963564491512185,COGT1,2010-09-02,2010-11-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
546691967885622018,FMS,2016-02-11,2026-06-08,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
548321324542581421,BRFS,2009-08-04,2025-07-17,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
548570527460070038,ABWTQ,2007-01-29,2008-04-10,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
54867139715086380,IPHA,2021-09-17,2021-09-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
549611630133257860,EAC1,2007-01-26,2010-03-09,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
549855612081818075,ELVA,2026-07-15,2026-07-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
549894632698362497,FLXN1,2017-03-24,2021-11-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
550959200502870769,YVRLF,2021-03-17,2021-08-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
551585671305244475,PLM,2020-09-04,2020-09-28,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock Primary Class,Canadian Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
551861565064769073,AG,2019-06-24,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
551894809158706341,JAVA1,2006-07-05,2010-01-26,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
552591500458143706,GVHGF,2025-03-05,2025-03-26,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
55356489462400378,LEVGQ,2021-02-18,2021-07-15,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
553845370807353319,DCUD,2019-06-11,2019-08-14,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
553972112448702494,SGP1,2006-07-05,2009-11-03,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
554122275008038119,AAAP1,2017-09-28,2018-01-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
554836953150134540,CYT1,2006-11-09,2015-12-08,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
554954176952665665,NOVNQ,2020-07-21,2021-07-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
555528150494251717,SCTY1,2013-06-17,2016-11-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
556078666002943481,OIGBQ,2021-01-12,2021-07-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
556750749446146979,APXSQ,2007-05-21,2007-06-14,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
556939594331583684,SII,2025-01-06,2026-07-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
